Drug_ID,Drug,MW,LogP,HBD,HBA,TPSA,RotBonds,Rings,FractionCSP3,Y
11d,Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1,527.1530000000004,4.940820000000005,1,4,55.89,10,3,0.5333333333333333,-4.3886080000000005
11f,Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3C)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1,541.1800000000004,5.249240000000005,1,4,55.89,10,3,0.5483870967741935,-4.7979398
C,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,371.3620000000001,4.964800000000003,2,3,54.02,5,3,0.1,-5.158072
D,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,373.4600000000001,4.044100000000002,3,5,78.94,5,4,0.22727272727272727,-5.489058
32,O=C(Nc1ccc(C(F)(F)F)c(Cl)c1)c1ccnn1CCc1ccncc1,394.7840000000001,4.445300000000003,1,4,59.81,5,3,0.16666666666666666,-5.3400002
3,Cn1c(NCCCN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)cc(=O)n(C)c1=O,441.35900000000026,2.7362,1,7,68.5,7,3,0.5,-4.8783755
21,Cn1c(N2CCN(CCCN3c4ccccc4Sc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,507.6160000000004,2.597200000000001,1,9,91.02000000000001,6,5,0.34615384615384615,-5.0
23,Cn1c(N2CCCN(CCCN3c4ccccc4Sc4cccc(C(=O)O)c43)CC2)cc(=O)n(C)c1=O,521.6430000000004,2.987300000000001,1,9,91.02000000000001,6,5,0.37037037037037035,-5.8005152
27,Cn1c(N2CCN(CCCN3c4ccccc4Sc4ccc(CC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,521.6430000000004,2.5261000000000005,1,9,91.02000000000001,7,5,0.37037037037037035,-4.9099998
29,Cn1c(N2CCN(CCCN3c4ccccc4Sc4ccc(CCC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,535.6700000000004,2.916200000000001,1,9,91.02000000000001,8,5,0.39285714285714285,-5.29
31,CC(C(=O)O)c1ccc2c(c1)N(CCCN1CCCN(c3cc(=O)n(C)c(=O)n3C)CC1)c1ccccc1S2,549.6970000000002,3.4772000000000016,1,9,91.02000000000001,7,5,0.41379310344827586,-5.1599998
3,CSc1nc2cc(C(=O)N3CCC(C)CC3)ccc2[nH]1,289.40399999999994,3.156900000000001,1,3,48.99,2,3,0.4666666666666667,-4.5418172
"L1 (1,2-dimethyl-3 hydroxypyridin-4-one)",Cc1c(O)c(=O)ccn1C,139.154,0.39931999999999984,1,3,42.23,0,1,0.2857142857142857,-4.8885303
Me-(S)-IZD,Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)N=S1(=O)[O-],523.6160000000002,3.703420000000002,2,6,144.41,7,5,0.2,-6.3989701
Acrylamide,C=CC(N)=O,71.079,-0.3423,1,1,43.09,1,0,0.0,-4.5693183
Dihydrotetrabenazine isomer A,COc1cc2c(cc1OC)[C@H]1C[C@H](O)[C@@H](CC(C)C)CN1CC2,319.4450000000001,3.0299000000000014,1,4,41.93,4,3,0.6842105263157895,-4.6799998
Ethylparaben,CCOC(=O)c1ccc(O)cc1,166.176,1.5689,1,3,46.53,2,1,0.2222222222222222,-4.8102908
5'-L-phenylalanyl-cytarabine (5),N[C@@H](Cc1ccccc1)C(=O)OC[C@H]1O[C@@H](n2ccc(O)nc2=O)[C@@H](O)[C@@H]1O,391.38000000000005,-1.3186999999999995,4,10,157.13,6,3,0.3888888888888889,-5.6999998
Astilbin,C[C@@H]1O[C@@H](O[C@@H]2C(=O)c3c(O)cc(O)cc3O[C@H]2c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,450.39600000000013,0.038099999999999745,7,11,186.37,3,4,0.38095238095238093,-6.820000200000001
Methyl gallate,COC(=O)c1cc(O)c(O)c(O)c1,184.147,0.5899999999999996,3,5,86.99000000000001,1,1,0.125,-5.3899999
Ketamine,CNC1(c2ccccc2Cl)CCCCC1=O,237.7299999999999,2.897800000000001,1,2,29.1,2,2,0.46153846153846156,-4.2600002
12,COCCOCCOCC(=O)Nc1ccc(S(=O)(=O)Nc2nncs2)cc1,416.4810000000001,0.9569999999999995,2,9,128.74,12,2,0.4,-6.2399998
S1,C=CCNC(=O)C(=O)C(CCC)NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)Cc1cccc(c1)OCCC(C)(C)O2,638.8060000000002,2.997600000000003,3,7,143.14,9,4,0.6285714285714286,-5.0300002
S2,C=CCNC(=O)C(=O)C(CCC)NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(C(=O)C(C)C)C(C)C)C(C)(C)C)C2(C)C,603.8050000000001,2.5892000000000026,4,6,153.78,14,2,0.75,-5.29
4d,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(C)(=O)=O)cc2F)n(-c2cccc(CN)c2)n1,478.54900000000026,4.101320000000002,2,6,107.08,6,4,0.12,-5.5
II,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)OC(C)(C)C,343.50800000000004,3.618000000000002,3,4,78.79,7,1,0.9473684210526315,-4.1799998
3'-L-Ile-FUdR,CC[C@H](C)[C@H](N)C(=O)O[C@@H]1C[C@@H](n2cc(F)c(=O)[nH]c2=O)O[C@H]1CO,359.3540000000001,-0.7592999999999983,3,8,136.64000000000001,6,2,0.6666666666666666,-5.5599999
5'-L-Asp-FUdR,NC(CC(=O)O)C(=O)OC[C@@H]1O[C@H](n2cc(F)c(=O)[nH]c2=O)C[C@H]1O,361.2820000000001,-2.330699999999998,4,9,173.94,6,2,0.5384615384615384,-6.4899998
Acetyl-Trp-Ala-Gly-Gly-Asn-Ala-Amide,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)NCC(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(N)=O,615.6480000000003,-3.6976000000000004,9,8,276.57,16,2,0.4074074074074074,-7.29
Daunorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,527.5260000000003,1.0288999999999997,5,11,185.84,4,5,0.4444444444444444,-6.0999999
PDE-310,ON1C=CC=C(c2cc3nccc(-c4ccc(OC(F)F)c(OCC5CC5)c4)n3n2)C1,426.42300000000023,4.388400000000003,1,7,72.12,7,5,0.2727272727272727,-4.71
Cerivastatin,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,459.5580000000002,4.8807000000000045,3,5,99.88000000000001,11,2,0.46153846153846156,-5.27
23,O=C1NCC2(CCCNC2)c2[nH]c(-c3ccnc(-c4ccc5c(c4)OCO5)n3)cc21,403.4420000000002,2.232,3,6,101.16000000000001,2,6,0.3181818181818182,-5.4699998
24,COc1cncc(-c2nccc(-c3cc4c([nH]3)C3(CCCNC3)CNC4=O)n2)c1,390.4470000000002,1.9068999999999994,3,6,104.82000000000001,3,5,0.3333333333333333,-5.6999998
5d,CN1CCN(Cc2ccc(C(c3nnnn3Cc3ccccc3)N3CCCN(C4CCC4)CC3)cc2)CC1,514.7220000000003,3.1184000000000003,0,8,56.56000000000001,8,6,0.5666666666666667,-6.0999999
13c,CN1C(=O)CC(N2CCN(CCCN3c4ccccc4COc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,521.6180000000004,2.5919000000000008,1,7,96.87,7,5,0.4642857142857143,-5.52
13h,CN1C(=O)CC(N2CCCN(CCCN3c4ccccc4CCc4ccc(C(=O)O)cc43)CC2)N(C)C1=O,519.6460000000004,3.2593000000000005,1,6,87.64000000000001,6,5,0.4827586206896552,-5.3600001
(Z)-19f,CN1C(=O)CC(N2CCCN(CC/C=C3/c4ccccc4CCc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,530.6690000000004,3.4818000000000024,1,5,84.4,6,5,0.45161290322580644,-5.3200002
MMMDPB,COCN1C(=O)NC(=O)C(c2ccccc2)(c2ccccc2)C1=O,324.33600000000007,1.6549999999999996,1,4,75.71000000000001,4,3,0.16666666666666666,-4.5
Ac-C8-Enk-NH (3),CCCCCC[C@H](NC(C)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O,737.899,0.870700000000006,8,8,237.92,23,2,0.5,-5.9699998
Rivulobirin A,C=C(C)C(COc1c2occc2cc2ccc(=O)oc12)OC(C)(C)C(O)COc1c2occc2cc2ccc(=O)oc12,572.5660000000004,5.950400000000006,1,10,134.62,10,6,0.25,-4.48
Capric acid (decanoic acid),CCCCCCCCCC(=O)O,172.268,3.2117000000000013,1,1,37.3,8,0,0.9,-4.6799998
Apometzgerin (2),COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(O)c1OC,330.2920000000001,2.5940000000000003,3,7,109.36000000000001,3,3,0.11764705882352941,-4.9499998
3,COC(=O)C[C@@H](C(=O)NN(Cc1ccc(/C=C\c2ccccc2)cc1)C[C@@](O)(Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O)C(C)(C)C,703.8800000000001,5.663900000000007,4,7,128.2,14,5,0.32558139534883723,-5.079999900000002
51d,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3cccc(F)c3)nc2c1C,719.8360000000001,4.208320000000003,2,9,156.89,7,7,0.4864864864864865,-5.3000002
Cycloheximide,C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,281.35200000000003,1.0415,2,4,83.47,3,2,0.8,-4.8400002
